City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country
375,Pala,TD,2022-09-14 12:36:38,9.3642,14.9046,82.6,63,99,4.81,TD
376,Chabahar,IR,2022-09-14 12:36:39,25.2919,60.643,84.06,76,2,11.36,IR
377,Charagua,BO,2022-09-14 12:36:39,-19.8,-63.2167,60.37,32,85,10.18,BO
378,Skeldon,GY,2022-09-14 12:36:40,5.8833,-57.1333,82.98,76,1,4.83,GY
379,Grindavik,IS,2022-09-14 12:36:40,63.8424,-22.4338,46.87,76,0,11.5,IS
380,Ler,SS,2022-09-14 12:36:41,8.3018,30.1418,87.22,56,100,3.49,SS
381,Longyan,CN,2022-09-14 12:36:41,25.1072,117.0225,71.8,82,0,3.71,CN
382,Tongliao,CN,2022-09-14 12:36:42,43.6125,122.2653,62.42,52,100,5.1,CN
383,Dharchula,IN,2022-09-14 12:36:42,29.85,80.5333,71.15,97,100,1.54,IN
384,Morondava,MG,2022-09-14 12:36:43,-20.2833,44.2833,80.15,62,97,16.13,MG
385,Kitimat,CA,2022-09-14 12:36:43,54.0524,-128.6534,48.58,87,42,1.41,CA
386,Dwarka,IN,2022-09-14 12:36:43,22.2394,68.9678,82.53,88,100,17.45,IN
387,Tourlaville,FR,2022-09-14 12:36:44,49.6383,-1.5664,63.82,100,100,6.91,FR
388,Progreso,MX,2022-09-14 12:36:44,21.2833,-89.6667,75.31,91,100,7.18,MX
389,Araouane,ML,2022-09-14 12:36:45,18.9048,-3.5265,103.78,20,16,12.91,ML
390,Esperance,AU,2022-09-14 12:36:45,-33.8667,121.9,53.44,82,42,33.73,AU
391,Guerrero Negro,MX,2022-09-14 12:36:46,27.9769,-114.0611,71.29,82,0,4.99,MX
392,Kundiawa,PG,2022-09-14 12:36:46,-6.0167,144.9667,59.94,92,56,1.97,PG
393,Taoudenni,ML,2022-09-14 12:36:46,22.6783,-3.9836,110.84,4,0,10.4,ML
394,Zeya,RU,2022-09-14 12:36:47,53.75,127.2667,48.97,64,100,3.83,RU
395,Hambantota,LK,2022-09-14 12:36:47,6.1241,81.1185,82.74,89,20,13.8,LK
396,Lata,PT,2022-09-14 12:36:48,40.1629,-8.3327,72.91,81,94,6.62,PT
397,Olenino,RU,2022-09-14 12:36:48,56.2092,33.4889,49.62,95,100,4.97,RU
398,Filingue,NE,2022-09-14 12:36:49,14.3521,3.3168,96.33,38,1,2.8,NE
399,Aksu,CN,2022-09-14 12:36:49,41.1231,80.2644,79.34,23,0,3.65,CN
400,Teahupoo,PF,2022-09-14 12:36:50,-17.8333,-149.2667,66.16,75,100,19.91,PF
401,Vila Do Maio,CV,2022-09-14 12:36:51,15.1333,-23.2167,83.19,80,89,9.55,CV
402,Kathmandu,NP,2022-09-14 12:32:08,27.7167,85.3167,73.62,78,75,5.75,NP
403,Yatou,CN,2022-09-14 12:36:51,37.15,122.3833,71.49,91,100,12.44,CN
404,Hofn,IS,2022-09-14 12:36:52,64.2539,-15.2082,51.82,54,0,16.11,IS
405,Paita,PE,2022-09-14 12:36:52,-5.0892,-81.1144,62.91,80,69,14.36,PE
406,Gasa,PS,2022-09-14 12:35:01,31.5,34.4667,85.87,52,0,13.44,PS
407,Asmar,AF,2022-09-14 12:36:53,35.0333,71.3581,81.73,60,24,3.47,AF
408,Poronaysk,RU,2022-09-14 12:36:53,49.2167,143.1167,49.53,59,100,5.01,RU
409,Derbent,RU,2022-09-14 12:36:54,42.0678,48.2899,68.85,81,100,19.04,RU
410,Kang,BW,2022-09-14 12:36:54,-23.6752,22.7876,83.77,21,0,13.0,BW
411,Hobyo,SO,2022-09-14 12:36:55,5.3505,48.5268,80.67,72,8,29.01,SO
412,Kabinda,CD,2022-09-14 12:36:55,-6.1333,24.4833,74.98,74,100,4.94,CD
413,Waingapu,ID,2022-09-14 12:36:56,-9.6567,120.2641,78.91,78,100,11.61,ID
414,Sinazongwe,ZM,2022-09-14 12:37:57,-17.2614,27.4618,82.6,35,29,8.12,ZM
415,China,MX,2022-09-14 12:37:57,25.7,-99.2333,76.77,82,0,3.74,MX
416,Camacha,PT,2022-09-14 12:37:58,33.0833,-16.3333,72.82,64,20,11.5,PT
417,Juegang,CN,2022-09-14 12:37:58,32.3174,121.1855,77.92,90,100,18.77,CN
418,Sola,VU,2022-09-14 12:37:59,-13.8833,167.55,77.67,83,21,2.3,VU
419,Wonthaggi,AU,2022-09-14 12:37:59,-38.6044,145.5913,56.82,66,100,6.76,AU
420,Dunmore East,IE,2022-09-14 12:38:00,52.1514,-6.9861,61.68,74,75,10.36,IE
421,Zhangjiakou,CN,2022-09-14 12:38:00,40.81,114.8794,66.06,58,0,4.34,CN
422,Itarema,BR,2022-09-14 12:38:00,-2.9248,-39.9167,86.31,59,50,14.03,BR
423,Sairang,IN,2022-09-14 12:38:01,23.8,92.6667,75.25,98,98,1.5,IN
424,Camacupa,AO,2022-09-14 12:38:02,-12.0167,17.4833,91.31,12,17,5.93,AO
425,Honningsvag,NO,2022-09-14 12:38:02,70.9821,25.9704,44.35,61,40,8.05,NO
426,La Sarre,CA,2022-09-14 12:38:03,48.8002,-79.1996,44.2,71,100,13.18,CA
427,San Andres,CO,2022-09-14 12:35:13,12.5847,-81.7006,82.42,83,75,5.75,CO
428,San Policarpo,PH,2022-09-14 12:38:04,12.1791,125.5072,79.84,83,100,6.49,PH
429,San Giustino,IT,2022-09-14 12:38:04,43.5495,12.1736,80.08,45,100,9.57,IT
430,Kangaatsiaq,GL,2022-09-14 12:38:05,68.3065,-53.4641,41.45,96,98,10.38,GL
431,Yuryevets,RU,2022-09-14 12:38:05,57.3201,43.1041,51.35,94,100,14.74,RU
432,Dicabisagan,PH,2022-09-14 12:38:06,17.0818,122.4157,80.47,82,66,2.3,PH
433,Hasaki,JP,2022-09-14 12:38:07,35.7333,140.8333,73.8,74,100,17.67,JP
434,Sandwick,GB,2022-09-14 12:38:07,60.0,-1.25,55.22,76,40,14.97,GB
435,Sholokhove,UA,2022-09-14 12:38:08,47.6945,34.0312,69.4,40,75,17.96,UA
436,Warrnambool,AU,2022-09-14 12:38:08,-38.3833,142.4833,53.69,90,100,21.34,AU
437,Luau,AO,2022-09-14 12:38:09,-10.7073,22.2247,93.49,15,100,5.86,AO
438,Soyo,AO,2022-09-14 12:38:09,-6.1349,12.3689,77.83,71,64,10.16,AO
439,Newport,GB,2022-09-14 12:36:45,51.5877,-2.9984,73.78,63,35,7.47,GB
440,Puerto Quijarro,BO,2022-09-14 12:38:10,-17.7833,-57.7667,80.53,42,7,8.77,BO
441,Nelson Bay,AU,2022-09-14 12:38:10,-32.7167,152.15,57.99,86,100,5.01,AU
442,Pedernales,DO,2022-09-14 12:38:11,18.0384,-71.744,83.23,62,92,1.43,DO
443,Luwuk,ID,2022-09-14 12:38:11,-0.9516,122.7875,74.75,89,100,6.46,ID
444,Nivala,FI,2022-09-14 12:38:11,63.9167,24.9667,57.69,72,100,12.28,FI
445,Copiapo,CL,2022-09-14 12:33:30,-27.3667,-70.3333,46.09,21,0,0.89,CL
446,Xuddur,SO,2022-09-14 12:38:12,4.1213,43.8894,89.78,31,100,19.39,SO
447,Lodja,CD,2022-09-14 12:38:13,-3.4833,23.4333,80.19,79,100,3.09,CD
448,Semarang,ID,2022-09-14 12:38:13,-6.9932,110.4203,84.13,70,20,4.61,ID
449,Ayagoz,KZ,2022-09-14 12:38:14,47.9714,80.4392,49.42,47,94,22.17,KZ
450,Kirakira,SB,2022-09-14 12:38:14,-10.4544,161.9205,79.72,83,34,9.53,SB
451,Ozernovskiy,RU,2022-09-14 12:38:15,51.5,156.5167,47.59,74,1,4.76,RU
452,Bardiyah,LY,2022-09-14 12:38:15,31.7561,25.0865,81.68,48,2,12.48,LY
453,Sankt Georgen,HU,2022-09-14 12:38:16,47.1425,16.5815,80.15,46,100,3.74,HU
454,Dzhebariki-Khaya,RU,2022-09-14 12:38:17,62.2167,135.8,40.15,98,100,8.12,RU
455,Pemba,MZ,2022-09-14 12:38:18,-12.974,40.5178,83.1,65,75,20.71,MZ
456,Benguela,AO,2022-09-14 12:38:18,-12.5763,13.4055,76.91,70,37,9.42,AO
457,Lovozero,RU,2022-09-14 12:38:18,68.005,35.0117,54.86,73,100,4.27,RU
458,Tilichiki,RU,2022-09-14 12:39:19,60.4667,166.1,40.03,85,97,7.74,RU
459,Methoni,GR,2022-09-14 12:39:20,36.8197,21.7049,82.26,65,25,7.94,GR
460,Nago,JP,2022-09-14 12:35:40,26.5881,127.9761,83.25,84,8,5.82,JP
461,Rameswaram,IN,2022-09-14 12:39:21,9.2833,79.3,81.09,82,98,23.02,IN
462,Crotone,IT,2022-09-14 12:39:21,39.0851,17.1178,89.19,39,0,10.36,IT
463,Maua,BR,2022-09-14 12:39:21,-23.6678,-46.4614,62.89,96,100,4.41,BR
464,Asosa,ET,2022-09-14 12:39:22,10.0667,34.5333,70.14,81,84,4.88,ET
465,Constitucion,CL,2022-09-14 12:39:22,-35.3333,-72.4167,53.96,74,24,2.21,CL
466,Dovers,VC,2022-09-14 12:39:23,12.8833,-61.1833,83.79,71,80,13.76,VC
467,Qaqortoq,GL,2022-09-14 12:39:23,60.7167,-46.0333,50.31,55,100,1.05,GL
468,Asyut,EG,2022-09-14 12:37:37,27.181,31.1837,95.18,19,0,14.5,EG
469,Oxapampa,PE,2022-09-14 12:39:23,-10.5775,-75.4017,63.54,86,88,0.87,PE
470,Belousovka,KZ,2022-09-14 12:39:24,50.1339,82.5239,54.45,44,75,6.71,KZ
471,Cosamaloapan,MX,2022-09-14 12:39:24,18.3667,-95.8,72.79,96,97,3.4,MX
472,Monzon,ES,2022-09-14 12:39:25,41.9108,0.1941,78.22,44,32,5.77,ES
473,Verkh-Usugli,RU,2022-09-14 12:39:25,52.7,115.1667,46.29,81,100,2.19,RU
474,Santo Domingo,DO,2022-09-14 12:39:25,18.5001,-69.9886,81.03,90,20,3.0,DO
475,Phangnga,TH,2022-09-14 12:39:26,8.4509,98.5298,80.64,90,8,3.94,TH
476,Marsaxlokk,MT,2022-09-14 12:39:26,35.8419,14.5431,86.07,61,20,8.05,MT
477,Metro,ID,2022-09-14 12:39:27,-5.1131,105.3067,76.21,84,75,4.92,ID
478,Duluth,US,2022-09-14 12:35:39,46.7833,-92.1066,60.3,80,100,18.41,US
479,Senekal,ZA,2022-09-14 12:39:27,-28.3197,27.6208,74.61,25,5,9.06,ZA
480,Havelock,US,2022-09-14 12:39:28,34.8791,-76.9013,73.94,85,100,1.01,US
481,Gainesville,US,2022-09-14 12:37:00,29.6516,-82.3248,75.04,93,100,6.91,US
482,Coihaique,CL,2022-09-14 12:39:28,-45.5752,-72.0662,43.41,100,100,8.05,CL
483,Lavrentiya,RU,2022-09-14 12:39:29,65.5833,-171.0,44.04,94,100,0.83,RU
484,Maniitsoq,GL,2022-09-14 12:39:29,65.4167,-52.9,41.77,93,100,15.86,GL
485,Camopi,GF,2022-09-14 12:39:30,3.1655,-52.3158,86.76,55,29,5.08,GF
486,Tara,RU,2022-09-14 12:39:30,56.8944,74.371,50.0,67,46,4.68,RU
487,Nantucket,US,2022-09-14 12:35:40,41.2835,-70.0995,66.97,54,88,19.33,US
488,Comodoro Rivadavia,AR,2022-09-14 12:39:31,-45.8667,-67.5,57.06,47,0,11.5,AR
489,Kailua,US,2022-09-14 12:35:09,21.4022,-157.7394,78.78,85,10,13.38,US
490,Tottori,JP,2022-09-14 12:39:32,35.5,134.2333,77.07,83,40,11.5,JP
491,Mutis,CO,2022-09-14 12:39:32,6.2262,-77.4044,78.96,81,99,1.3,CO
492,Parrita,CR,2022-09-14 12:39:33,9.5201,-84.3225,77.7,80,98,2.04,CR
493,Piombino,IT,2022-09-14 12:39:33,42.9348,10.5221,83.46,58,100,10.0,IT
494,Santiago Del Estero,AR,2022-09-14 12:39:34,-27.7951,-64.2615,65.68,30,4,4.29,AR
495,Mecca,SA,2022-09-14 12:38:11,21.4267,39.8261,102.92,25,13,22.73,SA
496,Vestmannaeyjar,IS,2022-09-14 12:39:35,63.4427,-20.2734,50.99,71,0,11.5,IS
497,Ko Samui,TH,2022-09-14 12:39:35,9.5357,99.9357,82.31,78,20,3.44,TH
498,Flinders,AU,2022-09-14 12:39:35,-34.5833,150.8552,57.38,76,100,3.0,AU
499,Podgornoye,RU,2022-09-14 12:39:36,51.735,39.1496,52.02,93,100,8.95,RU
500,Beyla,GN,2022-09-14 12:39:36,8.6833,-8.6333,78.49,79,100,5.57,GN
501,Mason City,US,2022-09-14 12:39:37,43.1536,-93.201,55.33,87,40,0.0,US
502,Balagunan,PH,2022-09-14 12:39:38,7.4922,125.5211,83.16,94,87,3.53,PH
503,Hamilton,US,2022-09-14 12:35:49,39.1834,-84.5333,63.07,95,0,0.0,US
504,Villa Maria,AR,2022-09-14 12:39:38,-32.4075,-63.2402,64.69,21,0,2.19,AR
505,Jumla,NP,2022-09-14 12:39:39,29.2747,82.1838,62.4,96,100,3.62,NP
506,San Pedro,PH,2022-09-14 12:40:40,14.35,121.0167,81.36,93,100,5.75,PH
507,Tokur,RU,2022-09-14 12:40:41,53.1333,132.9,39.99,94,20,2.51,RU
508,Lianran,CN,2022-09-14 12:40:41,24.9227,102.485,66.74,85,89,3.58,CN
509,Cabedelo,BR,2022-09-14 12:36:11,-6.9811,-34.8339,79.47,70,29,13.0,BR
510,Tautira,PF,2022-09-14 12:40:42,-17.7333,-149.15,76.8,73,100,19.39,PF
511,Mednogorsk,RU,2022-09-14 12:40:42,51.4128,57.595,66.96,29,71,13.87,RU
512,Syracuse,IT,2022-09-14 12:40:43,37.0881,15.2792,90.99,61,0,19.3,IT
513,Cabinda,AO,2022-09-14 12:40:43,-5.55,12.2,82.54,57,20,6.91,AO
514,Nipawin,CA,2022-09-14 12:40:44,53.3668,-104.0009,51.84,71,100,10.36,CA
515,Olafsvik,IS,2022-09-14 12:40:44,64.8945,-23.7142,45.93,71,100,3.53,IS
516,San Rafael,AR,2022-09-14 12:40:45,-34.6177,-68.3301,63.77,22,0,8.46,AR
517,Muli,MV,2022-09-14 12:40:45,2.9167,73.5667,81.55,70,64,2.13,MV
518,Kennett,US,2022-09-14 12:40:46,36.2362,-90.0556,62.98,95,0,1.99,US
519,Kichmengskiy Gorodok,RU,2022-09-14 12:40:46,59.9816,45.7854,51.35,76,100,5.84,RU
520,Joshimath,IN,2022-09-14 12:40:47,30.5667,79.5667,69.89,88,100,0.6,IN
521,Sesheke,ZM,2022-09-14 12:40:47,-17.4759,24.2968,90.59,12,0,10.54,ZM
522,Sloboda,RU,2022-09-14 12:40:48,51.1421,40.3021,59.65,66,58,13.22,RU
523,Quatre Cocos,MU,2022-09-14 12:40:48,-20.2078,57.7625,77.09,71,70,11.52,MU
524,Beloha,MG,2022-09-14 12:40:49,-25.1667,45.05,70.21,58,97,17.27,MG
525,Kutum,SD,2022-09-14 12:40:49,14.2,24.6667,89.73,26,33,12.62,SD
526,Petropavlovsk-Kamchatskiy,RU,2022-09-14 12:38:12,53.0452,158.6483,36.19,93,0,4.47,RU
527,Kalmar,SE,2022-09-14 12:40:05,56.6616,16.3616,64.96,59,20,14.97,SE
528,Batemans Bay,AU,2022-09-14 12:40:50,-35.7167,150.1833,55.09,92,100,5.19,AU
529,Matadi,CD,2022-09-14 12:40:51,-5.8167,13.45,94.93,35,99,6.53,CD
530,Talnakh,RU,2022-09-14 12:40:51,69.4865,88.3972,40.21,90,100,9.42,RU
531,Namatanai,PG,2022-09-14 12:40:52,-3.6667,152.4333,80.38,78,69,10.36,PG
532,Panjab,AF,2022-09-14 12:40:52,34.388,67.0233,68.85,11,5,9.28,AF
533,Los Llanos De Aridane,ES,2022-09-14 12:40:53,28.6585,-17.9182,73.15,91,75,3.44,ES
534,Baran,IN,2022-09-14 12:40:54,25.1,76.5167,77.77,91,100,3.27,IN
535,Gravdal,NO,2022-09-14 12:40:55,68.1214,13.5031,49.89,93,75,11.5,NO
536,Kupino,RU,2022-09-14 12:40:55,54.3663,77.2981,52.41,48,89,6.8,RU
537,Moshi,TZ,2022-09-14 12:40:55,-3.35,37.3333,78.8,48,98,5.61,TZ
538,Tyukalinsk,RU,2022-09-14 12:40:56,55.8732,72.1967,53.55,60,94,3.36,RU
539,Alvorada,BR,2022-09-14 12:40:56,-12.48,-49.1247,96.91,17,1,4.21,BR
540,Ilulissat,GL,2022-09-14 12:40:57,69.2167,-51.1,48.22,76,75,4.61,GL
541,Dauriya,RU,2022-09-14 12:40:57,49.9333,116.8667,58.93,39,100,10.78,RU
542,Catamarca,AR,2022-09-14 12:40:58,-28.4696,-65.7852,64.78,25,22,1.99,AR
543,Hoquiam,US,2022-09-14 12:40:58,46.9809,-123.8893,57.85,96,100,3.44,US
544,Garissa,KE,2022-09-14 12:40:58,-0.4536,39.6401,90.64,33,98,25.43,KE
545,Susehri,TR,2022-09-14 12:40:59,40.1644,38.0867,71.78,33,98,7.29,TR
546,Beidao,CN,2022-09-14 12:41:00,34.5686,105.8933,62.42,88,100,2.84,CN
547,Miri,MY,2022-09-14 12:41:00,4.4148,114.0089,82.54,78,40,5.75,MY
548,Namibe,AO,2022-09-14 12:41:01,-15.1961,12.1522,73.31,73,20,10.58,AO
549,Evensk,RU,2022-09-14 12:42:02,61.95,159.2333,40.68,63,8,6.46,RU
550,Casper,US,2022-09-14 12:41:08,42.8666,-106.3131,64.72,56,0,12.66,US
551,Leningradskiy,RU,2022-09-14 12:42:03,69.3833,178.4167,35.28,99,100,4.76,RU
552,Turkistan,KZ,2022-09-14 12:42:03,43.0,68.0,79.12,17,0,26.64,KZ
553,Loreto,MX,2022-09-14 12:42:04,22.2667,-101.9667,56.03,83,21,4.34,MX
554,Teguldet,RU,2022-09-14 12:42:04,57.3064,88.1667,44.74,67,93,1.99,RU
555,Hirson,FR,2022-09-14 12:42:05,49.9226,4.0826,76.41,76,95,7.54,FR
556,Sur,OM,2022-09-14 12:42:05,22.5667,59.5289,93.92,48,7,3.47,OM
557,Valle De Allende,MX,2022-09-14 12:42:06,26.9333,-105.4,61.99,64,9,4.09,MX
558,Huntingdon,GB,2022-09-14 12:37:38,52.3305,-0.1865,71.8,40,42,5.97,GB
559,Pangai,TO,2022-09-14 12:42:07,-19.8,-174.35,77.11,78,40,13.8,TO
560,Juba,SS,2022-09-14 12:42:07,4.8517,31.5825,91.06,41,46,3.96,SS
561,Puqi,CN,2022-09-14 12:42:08,29.7167,113.8833,79.29,51,97,9.51,CN
562,Adrar,MR,2022-09-14 12:42:09,20.5022,-10.0711,105.44,13,8,20.58,MR
